Gene	Synonmys	all	aml	anal	rectal	colon	bladder	uterine	bone	breast	cns	esophageal	gastric	kaposi	melanoma	ovarian	cervical	mds	nhl	pancreas	nsclc	sclc	hnscc
SLA2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC11A2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC15A4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC16A5		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC17A9		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC19A2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC1A2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC22A18		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC23A1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC24A1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
SLC25A1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC25A15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A20		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A22		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC25A29		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A36		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC25A42		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A43		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A44		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC25A47		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC26A3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC27A2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A4		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SLC30A6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC33A1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC35A2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC35A4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35D2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC35E1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC38A3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A13		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC39A4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC43A2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC44A2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC45A4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC48A1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC49A4		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SLC4A5		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC4A9		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC5A10		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC7A6OS		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC8A1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A8		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC9B1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLC9C1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLCO1B3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO3A1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SLIT1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMAP1		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SMARCD2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMC1B		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMCO2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMG5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMG7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMTNL2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMU1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMYD3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SMYD4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNAP29		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNAPC2		0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNAPC3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNF8		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNRNP27		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SNRPB		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTG1		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SNU13		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNUPN		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNX11		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNX14		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNX29		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNX31		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SNX4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SOD2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOGA1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SORD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX15		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX8		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SP7		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPAG16		0	2	0	0	0	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0
SPAG6		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPATA1		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
SPATA24		0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPEF1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPI1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPINDOC		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPNS2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPNS3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPOPL		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPRY1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPRYD3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SPTB		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPTBN2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SPTSSA		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQOR		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQSTM1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRA1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRBD1		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SRFBP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRL		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRMS		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SRP72		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF7		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SSBP2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SSC5D		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SSH2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SSH3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SSR3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSTR3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ST14		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STARD3NL		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
STIMATE-MUSTN1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STK3		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
STK35		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STMN3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STN1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STOM		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STPG1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STPG3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STPG4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STRA6		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STRAP		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STRIP1		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
STT3A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
STX12		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
STXBP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUB1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUCLG1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUCLG2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUGP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUGT1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUN1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUN2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SUPT20H		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SUPT3H		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SURF2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVBP		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SWAP70		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SWI5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SWT1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYCE2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYCP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYN2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERVFRD-1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNC		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNE2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SYNJ1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYNJ2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
SYNPO2L		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNRG		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYT12		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SYVN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
SZRD1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAF12		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAF1D		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
TAF5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAF5L		0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TAF6L		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAGLN3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TALDO1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TANGO6		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TAPBPL		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TARBP2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TARDBP		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TATDN2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D10A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D10B		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D13		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TBC1D8B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC2N		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
TCEANC2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCF23		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCF25		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCIRG1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TCP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTN1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TDO2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDP1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TDP2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TECR		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENM1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENM2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TESK2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TEX11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEX14		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TFB2M		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TFR2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TGFBR3		2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
TGM1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TH		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THAP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THOC1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THRA		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
THRB		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THUMPD3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
TIAM2		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
TIGD5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIMM17B		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TIMM44		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMP2		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
TIPRL		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TLE3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
TLL2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TM4SF5		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMC3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM106A		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM131L		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
TMEM14C		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM154		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM171		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM179B		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM184B		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TMEM219		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM222		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM223		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM234		0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TMEM247		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM25		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM267		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM30A		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM45B		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM50B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM52		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TLCD4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM59L		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMEM63A		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TMEM69		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM86B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM94		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
TMPRSS7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMTC1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TMTC2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMX2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
TNF		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TNFAIP8L2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TNFRSF11A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TNIP2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TNNI2		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TOB1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TOGARAM1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0
TOMM40		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TONSL		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TOPBP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TOR4A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPCN2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TPD52L2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TPPP2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRKB		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPST1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRAF2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRAF3IP2		2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
TRAIP		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRAPPC6B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC105376731		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRERF1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TRIM2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM72		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
TRIM8		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRIOBP		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRMT112		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRMT13		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRMT2A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TP53INP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
